provider,name,source
gibs,AIRS L3 Methane 400hPa Volume Mixing Ratio Daily Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AIRS L3 Methane 400hPa Volume Mixing Ratio Daily Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AIRS L3 Methane 400hPa Volume Mixing Ratio Monthly Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AIRS L3 Methane 400hPa Volume Mixing Ratio Monthly Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AIRS L3 Methane 400hPa Volume Mixing Ratio Monthly Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AIRS L3 Methane 400hPa Volume Mixing Ratio Monthly Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AIRS L3 Surface Air Temperature Daily Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AIRS L3 Surface Air Temperature Daily Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AIRS L3 Surface Air Temperature Daily Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AIRS L3 Surface Air Temperature Daily Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AIRS L3 Surface Air Temperature Monthly Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AIRS L3 Surface Air Temperature Monthly Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AIRS L3 Surface Air Temperature Monthly Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AIRS L3 Surface Air Temperature Monthly Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AIRS L3 Surface Relative Humidity Daily Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AIRS L3 Surface Relative Humidity Daily Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AIRS L3 Surface Relative Humidity Daily Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AIRS L3 Surface Relative Humidity Daily Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AIRS L3 Surface Relative Humidity Monthly Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AIRS L3 Surface Relative Humidity Monthly Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AIRS L3 Surface Relative Humidity Monthly Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AIRS L3 Surface Relative Humidity Monthly Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AIRS L3 Surface Skin Temperature Daily Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AIRS L3 Surface Skin Temperature Daily Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AIRS L3 Surface Skin Temperature Daily Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AIRS L3 Surface Skin Temperature Daily Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AIRS L3 Surface Skin Temperature Monthly Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AIRS L3 Surface Skin Temperature Monthly Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AIRS L3 Surface Skin Temperature Monthly Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AIRS L3 Surface Skin Temperature Monthly Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AIRS Prata SO2 Index Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AIRS Prata SO2 Index Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AIRS Prata SO2 Index Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AIRS Prata SO2 Index Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AIRS Precipitation Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AIRS Precipitation Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AIRS Precipitation Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AIRS Precipitation Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,Amphibian Richness All Species 2013 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>Amphibian Richness All Species 2013 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,Amphibian Richness All Threats 2013 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>Amphibian Richness All Threats 2013 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,Amphibian Richness Critically Endangered Species 2013 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>Amphibian Richness Critically Endangered Species 2013 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,Amphibian Richness Endangered Species 2013 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>Amphibian Richness Endangered Species 2013 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,Amphibian Richness Vulnerable Species 2013 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>Amphibian Richness Vulnerable Species 2013 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSR2 Cloud Liquid Water Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSR2 Cloud Liquid Water Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSR2 Cloud Liquid Water Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSR2 Cloud Liquid Water Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSR2 Columnar Water Vapor Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSR2 Columnar Water Vapor Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSR2 Columnar Water Vapor Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSR2 Columnar Water Vapor Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSR2 Surface Precipitation Rate Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSR2 Surface Precipitation Rate Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSR2 Surface Precipitation Rate Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSR2 Surface Precipitation Rate Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSR2 Surface Rain Rate Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSR2 Surface Rain Rate Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSR2 Surface Rain Rate Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSR2 Surface Rain Rate Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSR2 Wind Speed Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSR2 Wind Speed Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSR2 Wind Speed Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSR2 Wind Speed Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRE Brightness Temp 89H Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRE Brightness Temp 89H Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRE Brightness Temp 89H Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRE Brightness Temp 89H Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRE Brightness Temp 89V Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRE Brightness Temp 89V Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRE Brightness Temp 89V Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRE Brightness Temp 89V Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRE Columnar Water Vapor Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRE Columnar Water Vapor Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRE Columnar Water Vapor Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRE Columnar Water Vapor Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRE Sea Ice Brightness Temp 89H tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRE Sea Ice Brightness Temp 89H tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRE Sea Ice Brightness Temp 89V tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRE Sea Ice Brightness Temp 89V tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRE Sea Ice Concentration 12km tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRE Sea Ice Concentration 12km tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRE Sea Ice Concentration 25km tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRE Sea Ice Concentration 25km tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRE Snow Depth Over Ice tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRE Snow Depth Over Ice tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRE Soil Moisture NPD Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRE Soil Moisture NPD Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRE Soil Moisture NPD Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRE Soil Moisture NPD Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRE Soil Moisture SCA Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRE Soil Moisture SCA Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRE Soil Moisture SCA Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRE Soil Moisture SCA Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRE Surface Precipitation Rate Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRE Surface Precipitation Rate Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRE Surface Precipitation Rate Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRE Surface Precipitation Rate Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRE Surface Rain Rate Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRE Surface Rain Rate Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRE Surface Rain Rate Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRE Surface Rain Rate Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Cloud Liquid Water Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Cloud Liquid Water Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Cloud Liquid Water Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Cloud Liquid Water Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Columnar Water Vapor Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Columnar Water Vapor Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Columnar Water Vapor Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Columnar Water Vapor Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Sea Ice Brightness Temp 6km 89H tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Sea Ice Brightness Temp 6km 89H tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Sea Ice Brightness Temp 6km 89V tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Sea Ice Brightness Temp 6km 89V tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Sea Ice Concentration 12km tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Sea Ice Concentration 12km tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Sea Ice Concentration 25km tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Sea Ice Concentration 25km tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Snow Water Equivalent 5Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Snow Water Equivalent 5Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Snow Water Equivalent Daily tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Snow Water Equivalent Daily tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Snow Water Equivalent Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Snow Water Equivalent Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Soil Moisture NPD Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Soil Moisture NPD Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Soil Moisture NPD Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Soil Moisture NPD Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Soil Moisture SCA Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Soil Moisture SCA Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Soil Moisture SCA Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Soil Moisture SCA Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Surface Precipitation Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Surface Precipitation Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Surface Precipitation Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Surface Precipitation Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Total Precipitable Water Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Total Precipitable Water Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Total Precipitable Water Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Total Precipitable Water Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Wind Speed Day tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Wind Speed Day tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSRU2 Wind Speed Night tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSRU2 Wind Speed Night tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSUA NOAA15 Brightness Temp Channel 10 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSUA NOAA15 Brightness Temp Channel 10 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSUA NOAA15 Brightness Temp Channel 11 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSUA NOAA15 Brightness Temp Channel 11 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSUA NOAA15 Brightness Temp Channel 12 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSUA NOAA15 Brightness Temp Channel 12 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSUA NOAA15 Brightness Temp Channel 13 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSUA NOAA15 Brightness Temp Channel 13 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,AMSUA NOAA15 Brightness Temp Channel 14 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>AMSUA NOAA15 Brightness Temp Channel 14 tileset</TiledGroupName></Service></GDAL_WMS>"
